date,adj_close,close,high,low,open,volume
1990-03-30,12.74913025,23.1404953,23.45041275,23.1404953,23.45041275,7381.0
1990-04-02,12.57838726,22.83057976,23.1404953,22.83057976,23.1404953,33759.0
1990-04-03,13.31828308,24.17355347,24.58677673,24.17355347,24.17355347,39567.0
1990-04-04,12.74913025,23.1404953,23.55371857,23.1404953,23.55371857,6413.0
1990-04-05,13.94435883,25.30991745,25.51652908,25.30991745,25.30991745,13068.0
1990-04-06,13.88743591,25.20661163,25.51652908,25.20661163,25.30991745,16214.0
1990-04-09,14.45660686,26.2396698,26.44628143,26.2396698,26.2396698,44044.0
1990-04-10,14.22893906,25.82644653,26.13636398,25.82644653,26.13636398,18513.0
1990-04-11,14.05819321,25.51652908,25.82644653,25.51652908,25.82644653,1936.0
1990-04-12,13.94435883,25.30991745,25.6198349,25.30991745,25.51652908,11253.0
1990-04-16,13.20445919,23.96694183,24.27685928,23.96694183,24.27685928,3267.0
1990-04-17,13.26137447,24.07024765,24.48347092,24.07024765,24.07024765,1331.0
1990-04-18,13.54594803,24.58677673,24.89669418,24.58677673,24.58677673,1694.0
1990-04-19,13.65978336,24.79338837,25.10330582,24.79338837,24.79338837,5808.0
1990-04-20,13.43211842,24.3801651,24.79338837,24.3801651,24.79338837,1210.0
1990-04-23,13.37520313,24.27685928,24.58677673,24.27685928,24.3801651,847.0
1990-04-24,13.31828308,24.17355347,24.48347092,24.17355347,24.27685928,2420.0
1990-04-25,13.14754105,23.86363602,24.17355347,23.86363602,24.17355347,4356.0
1990-04-26,13.20445919,23.96694183,24.27685928,23.96694183,23.96694183,121.0
1990-04-27,13.20445919,23.96694183,24.3801651,23.96694183,23.96694183,605.0
1990-04-30,13.20445919,23.96694183,24.3801651,23.96694183,23.96694183,484.0
1990-05-01,13.37520313,24.27685928,24.48347092,24.27685928,24.27685928,847.0
1990-05-02,13.71669769,24.89669418,25.30991745,24.89669418,24.89669418,847.0
1990-05-03,13.77361012,25.0,25.41322327,25.0,25.0,3025.0
1990-05-04,13.77361012,25.0,25.41322327,25.0,25.0,1089.0
1990-05-07,13.88743591,25.20661163,25.6198349,25.20661163,25.20661163,15125.0
1990-05-08,13.94435883,25.30991745,25.51652908,25.30991745,25.30991745,12826.0
1990-05-09,13.88743591,25.20661163,25.51652908,25.20661163,25.30991745,13310.0
1990-05-10,13.88743591,25.20661163,25.51652908,25.20661163,25.20661163,2420.0
1990-05-11,14.62735271,26.54958725,26.75619888,26.54958725,26.54958725,12947.0
1990-05-14,14.51351261,26.34297562,26.54958725,26.34297562,26.54958725,9196.0
1990-05-15,14.57043266,26.44628143,26.65289307,26.44628143,26.44628143,605.0
1990-05-16,14.51351261,26.34297562,26.65289307,26.34297562,26.44628143,1936.0
1990-05-17,14.51351261,26.34297562,26.65289307,26.34297562,26.34297562,726.0
1990-05-18,14.28585625,25.92975235,26.2396698,25.92975235,26.2396698,3872.0
1990-05-21,14.34277534,26.03305817,26.2396698,26.03305817,26.03305817,2904.0
1990-05-22,14.51351261,26.34297562,26.65289307,26.34297562,26.34297562,3025.0
1990-05-23,14.68426895,26.65289307,26.8595047,26.65289307,26.65289307,121.0
1990-05-24,14.57043266,26.44628143,26.75619888,26.44628143,26.65289307,2178.0
1990-05-25,14.79810047,26.8595047,27.16942024,26.8595047,26.8595047,484.0
1990-05-29,14.74117661,26.75619888,27.16942024,26.75619888,26.8595047,726.0
1990-05-30,14.91192627,27.06611633,27.4793396,27.06611633,27.06611633,1089.0
1990-05-31,15.13959408,27.4793396,27.68594933,27.4793396,27.4793396,4961.0
1990-06-01,15.19650745,27.58264542,27.78925514,27.58264542,27.58264542,605.0
1990-06-04,15.02576065,27.27272606,27.58264542,27.27272606,27.58264542,847.0
1990-06-05,15.02576065,27.27272606,27.68594933,27.27272606,27.27272606,847.0
1990-06-06,15.48108673,28.0991745,28.30578423,28.0991745,28.0991745,4114.0
1990-06-07,15.48108673,28.0991745,28.30578423,28.0991745,28.0991745,6534.0
1990-06-08,15.08267784,27.37603378,27.78925514,27.37603378,27.78925514,363.0
1990-06-11,14.68426895,26.65289307,26.75619888,26.65289307,26.75619888,18755.0
1990-06-12,14.68426895,26.65289307,26.96281052,26.65289307,26.65289307,242.0
1990-06-13,14.91192627,27.06611633,27.27272606,27.06611633,27.06611633,18513.0
1990-06-14,15.19650745,27.58264542,27.78925514,27.58264542,27.58264542,3388.0
1990-06-15,15.02576065,27.27272606,27.68594933,27.27272606,27.58264542,1452.0
1990-06-18,15.02576065,27.27272606,27.58264542,27.27272606,27.27272606,726.0
1990-06-19,14.79810047,26.8595047,27.06611633,26.8595047,27.06611633,242.0
1990-06-20,15.2534256,27.68594933,27.99586868,27.68594933,27.68594933,2178.0
1990-06-21,15.02576065,27.27272606,27.4793396,27.27272606,27.4793396,1573.0
1990-06-22,13.54594803,24.58677673,25.0,24.58677673,25.0,1936.0
1990-06-25,13.09062576,23.7603302,24.07024765,23.7603302,24.07024765,3751.0
1990-06-26,14.65011978,26.59090805,26.81818199,26.59090805,26.59090805,13970.0
1990-06-27,15.21358204,27.61363602,27.84090805,27.61363602,27.61363602,1210.0
1990-06-28,15.21358204,27.61363602,27.84090805,27.61363602,27.61363602,1100.0
1990-06-29,15.15097237,27.5,27.72727394,27.5,27.61363602,110.0
1990-07-02,15.15097237,27.5,27.72727394,27.5,27.5,990.0
1990-07-03,15.21358204,27.61363602,27.72727394,27.61363602,27.61363602,2860.0
1990-07-05,15.21358204,27.61363602,27.84090805,27.61363602,27.61363602,3410.0
1990-07-06,15.15097237,27.5,27.72727394,27.5,27.61363602,6820.0
1990-07-09,15.15097237,27.5,27.72727394,27.5,27.5,990.0
1990-07-10,15.15097237,27.5,27.72727394,27.5,27.5,2310.0
1990-07-11,15.27619267,27.72727394,28.06818199,27.72727394,27.72727394,1870.0
1990-07-12,15.40140629,27.95454407,28.29545593,27.95454407,27.95454407,19360.0
1990-07-13,15.40140629,27.95454407,28.18181801,27.95454407,27.95454407,440.0
1990-07-16,15.71444225,28.52272606,28.75,28.52272606,28.52272606,2310.0
1990-07-17,15.52661991,28.18181801,28.52272606,28.18181801,28.52272606,6490.0
1990-07-18,15.52661991,28.18181801,28.40909195,28.18181801,28.18181801,110.0
1990-07-19,15.52661991,28.18181801,28.29545593,28.18181801,28.18181801,13530.0
1990-07-20,15.27619267,27.72727394,28.06818199,27.72727394,28.06818199,2200.0
1990-07-23,15.02576065,27.27272606,27.61363602,27.27272606,27.61363602,8360.0
1990-07-24,14.90055466,27.04545593,27.27272606,27.04545593,27.27272606,12100.0
1990-07-25,14.96314907,27.15909195,27.61363602,27.15909195,27.15909195,24530.0
1990-07-26,14.71272182,26.70454407,26.93181801,26.70454407,26.93181801,2750.0
1990-07-27,14.58750725,26.47727394,26.93181801,26.47727394,26.70454407,3080.0
1990-07-30,14.65011978,26.59090805,26.93181801,26.59090805,26.59090805,4730.0
1990-07-31,15.02576065,27.27272606,27.61363602,27.27272606,27.27272606,18480.0
1990-08-01,14.77533531,26.81818199,27.15909195,26.81818199,27.15909195,1100.0
1990-08-02,13.96143532,25.34090805,25.45454407,25.34090805,25.45454407,39600.0
1990-08-03,13.3979702,24.31818199,24.65909195,24.31818199,24.65909195,21450.0
1990-08-06,12.7092886,23.06818199,23.52272606,23.06818199,23.52272606,2860.0
1990-08-07,13.14754105,23.86363602,24.20454407,23.86363602,23.86363602,32230.0
1990-08-08,13.33536148,24.20454407,24.43181801,24.20454407,24.20454407,33770.0
1990-08-09,13.33536148,24.20454407,24.54545593,24.20454407,24.20454407,3630.0
1990-08-10,13.14754105,23.86363602,24.20454407,23.86363602,24.20454407,3960.0
1990-08-13,12.7092886,23.06818199,23.40909195,23.06818199,23.40909195,8800.0
1990-08-14,12.83450508,23.29545593,23.75,23.29545593,23.29545593,4400.0
1990-08-15,13.52318192,24.54545593,24.77272606,24.54545593,24.54545593,6930.0
1990-08-16,13.14754105,23.86363602,24.31818199,23.86363602,24.31818199,24310.0
1990-08-17,12.9597187,23.52272606,23.86363602,23.52272606,23.86363602,1210.0
1990-08-20,13.27275753,24.09090805,24.31818199,24.09090805,24.09090805,5830.0
1990-08-21,12.9597187,23.52272606,23.97727394,23.52272606,23.97727394,1210.0
1990-08-22,13.08493042,23.75,23.97727394,23.75,23.75,5720.0
1990-08-23,12.77189922,23.18181801,23.63636398,23.18181801,23.63636398,14850.0
1990-08-24,13.52318192,24.54545593,24.88636398,24.54545593,24.54545593,2420.0
1990-08-27,14.21187019,25.79545593,26.13636398,25.79545593,25.79545593,10340.0
1990-08-28,13.96143532,25.34090805,25.68181801,25.34090805,25.68181801,18150.0
1990-08-29,13.8988266,25.22727394,25.56818199,25.22727394,25.34090805,110.0
1990-08-30,14.08665276,25.56818199,25.90909195,25.56818199,25.56818199,2200.0
1990-08-31,14.02404308,25.45454407,25.79545593,25.45454407,25.56818199,29810.0
1990-09-04,13.71100998,24.88636398,25.11363602,24.88636398,25.11363602,4840.0
1990-09-05,13.58579445,24.65909195,25.0,24.65909195,24.88636398,1870.0
1990-09-06,13.52318192,24.54545593,24.77272606,24.54545593,24.65909195,11770.0
1990-09-07,13.71100998,24.88636398,25.22727394,24.88636398,24.88636398,3300.0
1990-09-10,14.02404308,25.45454407,25.68181801,25.45454407,25.45454407,11660.0
1990-09-11,13.83621693,25.11363602,25.45454407,25.11363602,25.45454407,990.0
1990-09-12,14.08665276,25.56818199,25.79545593,25.56818199,25.56818199,16060.0
1990-09-13,13.8988266,25.22727394,25.56818199,25.22727394,25.56818199,16830.0
1990-09-14,13.77361012,25.0,25.22727394,25.0,25.22727394,3300.0
1990-09-17,13.64839745,24.77272606,25.22727394,24.77272606,25.0,660.0
1990-09-18,13.64839745,24.77272606,25.11363602,24.77272606,24.77272606,770.0
1990-09-19,13.58579445,24.65909195,25.0,24.65909195,24.77272606,10340.0
1990-09-20,13.33536148,24.20454407,24.43181801,24.20454407,24.43181801,16170.0
1990-09-21,13.21014786,23.97727394,24.43181801,23.97727394,24.20454407,10010.0
1990-09-24,13.21014786,23.97727394,24.43181801,23.97727394,23.97727394,880.0
1990-09-25,13.14754105,23.86363602,24.20454407,23.86363602,23.97727394,220.0
1990-09-26,12.9597187,23.52272606,23.75,23.52272606,23.75,17160.0
1990-09-27,12.9597187,23.52272606,23.86363602,23.52272606,23.52272606,2200.0
1990-09-28,12.89711189,23.40909195,23.63636398,23.40909195,23.52272606,6930.0
1990-10-01,14.02404308,25.45454407,25.68181801,25.45454407,25.45454407,9350.0
1990-10-02,15.21358204,27.61363602,27.95454407,27.61363602,27.61363602,78320.0
1990-10-03,14.39968967,26.13636398,26.36363602,26.13636398,26.36363602,11550.0
1990-10-04,14.58750725,26.47727394,26.93181801,26.47727394,26.47727394,3740.0
1990-10-05,15.02576065,27.27272606,27.61363602,27.27272606,27.27272606,31790.0
1990-10-08,15.02576065,27.27272606,27.61363602,27.27272606,27.27272606,16500.0
1990-10-09,14.46229744,26.25,26.70454407,26.25,26.70454407,15730.0
1990-10-10,14.52490044,26.36363602,26.81818199,26.36363602,26.36363602,2200.0
1990-10-11,14.14925385,25.68181801,26.02272606,25.68181801,26.02272606,2200.0
1990-10-12,14.52490044,26.36363602,26.81818199,26.36363602,26.36363602,990.0
1990-10-15,14.77533531,26.81818199,27.15909195,26.81818199,26.81818199,12540.0
1990-10-16,14.96314907,27.15909195,27.5,27.15909195,27.15909195,2750.0
1990-10-17,15.08836746,27.38636398,27.61363602,27.38636398,27.38636398,31680.0
1990-10-18,15.15097237,27.5,27.72727394,27.5,27.5,7150.0
1990-10-19,15.15097237,27.5,27.72727394,27.5,27.5,20680.0
1990-10-22,15.15097237,27.5,27.84090805,27.5,27.5,4070.0
1990-10-23,14.96314907,27.15909195,27.38636398,27.15909195,27.38636398,4840.0
1990-10-24,14.77533531,26.81818199,27.04545593,26.81818199,27.04545593,9020.0
1990-10-25,14.58750725,26.47727394,26.93181801,26.47727394,26.81818199,17050.0
1990-10-26,14.39968967,26.13636398,26.59090805,26.13636398,26.47727394,770.0
1990-10-30,14.14925385,25.68181801,26.02272606,25.68181801,26.02272606,3080.0
1990-11-01,13.77361012,25.0,25.22727394,25.0,25.22727394,12320.0
1990-11-02,14.02404308,25.45454407,25.79545593,25.45454407,25.45454407,8800.0
1990-11-05,14.14925385,25.68181801,26.13636398,25.68181801,25.68181801,1540.0
1990-11-06,14.02404308,25.45454407,25.79545593,25.45454407,25.68181801,8580.0
1990-11-07,13.52318192,24.54545593,24.88636398,24.54545593,24.88636398,2530.0
1990-11-08,13.52318192,24.54545593,24.65909195,24.54545593,24.54545593,6050.0
1990-11-09,13.64839745,24.77272606,25.22727394,24.77272606,24.77272606,12100.0
1990-11-12,14.14925385,25.68181801,26.02272606,25.68181801,25.68181801,6050.0
1990-11-13,14.02404308,25.45454407,25.79545593,25.45454407,25.68181801,4290.0
1990-11-14,13.96143532,25.34090805,25.56818199,25.34090805,25.45454407,6600.0
1990-11-15,13.58579445,24.65909195,25.11363602,24.65909195,25.11363602,28710.0
1990-11-16,13.64839745,24.77272606,25.0,24.77272606,24.77272606,3080.0
1990-11-19,13.83621693,25.11363602,25.45454407,25.11363602,25.11363602,1430.0
1990-11-20,13.58579445,24.65909195,25.0,24.65909195,25.0,440.0
1990-11-21,13.58579445,24.65909195,24.88636398,24.65909195,24.65909195,440.0
1990-11-23,13.77361012,25.0,25.34090805,25.0,25.0,7370.0
1990-11-26,13.71100998,24.88636398,25.22727394,24.88636398,25.0,1540.0
1990-11-27,13.77361012,25.0,25.22727394,25.0,25.0,4290.0
1990-11-28,13.33536148,24.20454407,24.54545593,24.20454407,24.54545593,13860.0
1990-11-29,12.9597187,23.52272606,23.86363602,23.52272606,23.86363602,24750.0
1990-11-30,13.52318192,24.54545593,25.0,24.54545593,24.54545593,7040.0
1990-12-03,13.02232647,23.63636398,23.97727394,23.63636398,23.97727394,6270.0
1990-12-04,13.02232647,23.63636398,23.86363602,23.63636398,23.63636398,20240.0
1990-12-05,13.14754105,23.86363602,24.31818199,23.86363602,23.86363602,6710.0
1990-12-06,13.71100998,24.88636398,25.22727394,24.88636398,24.88636398,26290.0
1990-12-07,13.71100998,24.88636398,25.22727394,24.88636398,24.88636398,2530.0
1990-12-10,13.3979702,24.31818199,24.65909195,24.31818199,24.65909195,11550.0
1990-12-11,13.64839745,24.77272606,25.11363602,24.77272606,24.77272606,6820.0
1990-12-12,13.71100998,24.88636398,25.22727394,24.88636398,24.88636398,15070.0
1990-12-13,13.64839745,24.77272606,25.0,24.77272606,24.88636398,9460.0
1990-12-14,13.08493042,23.75,24.09090805,23.75,24.09090805,49060.0
1990-12-17,13.02232647,23.63636398,23.86363602,23.63636398,23.75,6050.0
1990-12-18,13.27275753,24.09090805,24.54545593,24.09090805,24.09090805,1320.0
1990-12-19,13.27275753,24.09090805,24.54545593,24.09090805,24.09090805,3850.0
1990-12-20,13.14754105,23.86363602,24.20454407,23.86363602,24.09090805,5830.0
1990-12-21,13.02232647,23.63636398,23.86363602,23.63636398,23.86363602,25410.0
1990-12-24,12.77189922,23.18181801,23.40909195,23.18181801,23.40909195,9240.0
1990-12-26,12.7092886,23.06818199,23.29545593,23.06818199,23.18181801,27720.0
1990-12-27,12.52146816,22.72727394,23.18181801,22.72727394,23.06818199,770.0
1990-12-28,12.64668465,22.95454407,23.29545593,22.95454407,22.95454407,9900.0
1990-12-31,12.7092886,23.06818199,23.40909195,23.06818199,23.06818199,14520.0
1991-01-02,12.83450508,23.29545593,23.63636398,23.29545593,23.29545593,5940.0
1991-01-03,12.89711189,23.40909195,23.86363602,23.40909195,23.40909195,3520.0
1991-01-04,13.02232647,23.63636398,24.09090805,23.63636398,23.63636398,2640.0
1991-01-07,12.7092886,23.06818199,23.40909195,23.06818199,23.40909195,13860.0
1991-01-08,12.58407402,22.84090805,23.06818199,22.84090805,23.06818199,5610.0
1991-01-09,12.27103615,22.27272606,22.72727394,22.27272606,22.72727394,13640.0
1991-01-10,12.7092886,23.06818199,23.40909195,23.06818199,23.06818199,880.0
1991-01-11,13.08493042,23.75,24.09090805,23.75,23.75,2860.0
1991-01-14,12.77189922,23.18181801,23.52272606,23.18181801,23.52272606,3300.0
1991-01-15,12.7092886,23.06818199,23.29545593,23.06818199,23.18181801,1100.0
1991-01-16,12.52146816,22.72727394,23.06818199,22.72727394,23.06818199,3190.0
1991-01-17,13.8988266,25.22727394,25.56818199,25.22727394,25.22727394,32890.0
1991-01-18,13.58579445,24.65909195,25.11363602,24.65909195,25.11363602,2860.0
1991-01-21,13.02232647,23.63636398,23.97727394,23.63636398,23.97727394,5830.0
1991-01-22,12.9597187,23.52272606,23.86363602,23.52272606,23.63636398,220.0
1991-01-23,13.14754105,23.86363602,24.09090805,23.86363602,23.86363602,13420.0
1991-01-24,13.3979702,24.31818199,24.54545593,24.31818199,24.31818199,5280.0
1991-01-25,13.14754105,23.86363602,24.09090805,23.86363602,24.09090805,3080.0
1991-01-28,13.14754105,23.86363602,24.20454407,23.86363602,23.86363602,4730.0
1991-01-29,13.14754105,23.86363602,24.09090805,23.86363602,23.86363602,7150.0
1991-01-30,13.21014786,23.97727394,24.09090805,23.97727394,23.97727394,14410.0
1991-01-31,13.21014786,23.97727394,24.09090805,23.97727394,23.97727394,1320.0
1991-02-01,13.08493042,23.75,23.97727394,23.75,23.97727394,1100.0
1991-02-04,13.21014786,23.97727394,24.09090805,23.97727394,23.97727394,28270.0
1991-02-05,13.27275753,24.09090805,24.31818199,24.09090805,24.09090805,35530.0
1991-02-06,13.3979702,24.31818199,24.54545593,24.31818199,24.31818199,20900.0
1991-02-07,13.27275753,24.09090805,24.31818199,24.09090805,24.31818199,7370.0
1991-02-08,13.52318192,24.54545593,24.77272606,24.54545593,24.54545593,32340.0
1991-02-11,13.71100998,24.88636398,25.22727394,24.88636398,24.88636398,16390.0
1991-02-12,13.46057606,24.43181801,24.65909195,24.43181801,24.65909195,15290.0
1991-02-13,13.52318192,24.54545593,24.77272606,24.54545593,24.54545593,40590.0
1991-02-14,13.46057606,24.43181801,24.65909195,24.43181801,24.54545593,32890.0
1991-02-15,14.02404308,25.45454407,25.79545593,25.45454407,25.45454407,8360.0
1991-02-19,13.8988266,25.22727394,25.45454407,25.22727394,25.45454407,13970.0
1991-02-20,13.77361012,25.0,25.22727394,25.0,25.22727394,52470.0
1991-02-21,13.77361012,25.0,25.22727394,25.0,25.0,43340.0
1991-02-22,13.52318192,24.54545593,24.88636398,24.54545593,24.88636398,49390.0
1991-02-25,13.64839745,24.77272606,25.0,24.77272606,24.77272606,24420.0
1991-02-26,13.64839745,24.77272606,25.0,24.77272606,24.77272606,23760.0
1991-02-27,13.83621693,25.11363602,25.34090805,25.11363602,25.11363602,22220.0
1991-02-28,13.83621693,25.11363602,25.34090805,25.11363602,25.11363602,16940.0
1991-03-01,13.71100998,24.88636398,25.11363602,24.88636398,25.11363602,12430.0
1991-03-04,13.71100998,24.88636398,25.11363602,24.88636398,24.88636398,5500.0
1991-03-05,13.71100998,24.88636398,25.11363602,24.88636398,24.88636398,17930.0
1991-03-06,14.14925385,25.68181801,25.79545593,25.68181801,25.68181801,21230.0
1991-03-07,14.08665276,25.56818199,25.79545593,25.56818199,25.68181801,25960.0
1991-03-08,14.27446938,25.90909195,26.13636398,25.90909195,25.90909195,6710.0
1991-03-11,13.96143532,25.34090805,25.56818199,25.34090805,25.56818199,3960.0
1991-03-12,14.14925385,25.68181801,25.79545593,25.68181801,25.68181801,8690.0
1991-03-13,14.08665276,25.56818199,25.79545593,25.56818199,25.68181801,26950.0
1991-03-14,14.21187019,25.79545593,26.02272606,25.79545593,25.79545593,18480.0
1991-03-15,14.08665276,25.56818199,25.90909195,25.56818199,25.79545593,27280.0
1991-03-18,13.96143532,25.34090805,25.79545593,25.34090805,25.56818199,1980.0
1991-03-19,13.64839745,24.77272606,25.0,24.77272606,25.0,41910.0
1991-03-20,13.71100998,24.88636398,25.22727394,24.88636398,24.88636398,3630.0
1991-03-21,13.83621693,25.11363602,25.45454407,25.11363602,25.11363602,14520.0
1991-03-22,13.3979702,24.31818199,24.65909195,24.31818199,24.65909195,5830.0
1991-03-25,13.33536148,24.20454407,24.43181801,24.20454407,24.31818199,8910.0
1991-03-26,13.33536148,24.20454407,24.31818199,24.20454407,24.20454407,11660.0
1991-03-27,13.14754105,23.86363602,24.31818199,23.86363602,24.20454407,4180.0
1991-03-28,12.89711189,23.40909195,23.75,23.40909195,23.75,2750.0
1991-04-01,13.02232647,23.63636398,23.86363602,23.63636398,23.63636398,60170.0
1991-04-02,13.3979702,24.31818199,24.65909195,24.31818199,24.31818199,12430.0
1991-04-03,13.58579445,24.65909195,24.88636398,24.65909195,24.65909195,28710.0
1991-04-04,13.77361012,25.0,25.45454407,25.0,25.0,28380.0
1991-04-05,13.52318192,24.54545593,25.0,24.54545593,25.0,34980.0
1991-04-08,13.52318192,24.54545593,24.77272606,24.54545593,24.54545593,27610.0
1991-04-09,13.46057606,24.43181801,24.77272606,24.43181801,24.54545593,49720.0
1991-04-10,13.27275753,24.09090805,24.43181801,24.09090805,24.43181801,124190.0
1991-04-11,13.3979702,24.31818199,24.65909195,24.31818199,24.31818199,2640.0
1991-04-12,13.46057606,24.43181801,24.65909195,24.43181801,24.43181801,1980.0
1991-04-15,13.58579445,24.65909195,25.0,24.65909195,24.65909195,1760.0
1991-04-16,13.52318192,24.54545593,24.88636398,24.54545593,24.65909195,770.0
1991-04-17,13.58579445,24.65909195,25.0,24.65909195,24.65909195,1760.0
1991-04-18,13.33536148,24.20454407,24.54545593,24.20454407,24.54545593,2090.0
1991-04-19,13.27275753,24.09090805,24.43181801,24.09090805,24.20454407,2090.0
1991-04-22,12.89711189,23.40909195,23.75,23.40909195,23.75,7040.0
1991-04-23,13.27275753,24.09090805,24.43181801,24.09090805,24.09090805,1870.0
1991-04-24,13.21014786,23.97727394,24.31818199,23.97727394,24.09090805,3190.0
1991-04-26,13.08493042,23.75,24.09090805,23.75,23.75,660.0
1991-04-29,13.14754105,23.86363602,24.20454407,23.86363602,23.86363602,1320.0
1991-04-30,13.3979702,24.31818199,24.65909195,24.31818199,24.31818199,7480.0
1991-05-01,13.52318192,24.54545593,24.65909195,24.54545593,24.54545593,5170.0
1991-05-02,13.58579445,24.65909195,24.77272606,24.65909195,24.65909195,7040.0
1991-05-03,13.46057606,24.43181801,24.77272606,24.43181801,24.65909195,6270.0
1991-05-06,13.46057606,24.43181801,24.77272606,24.43181801,24.43181801,3520.0
1991-05-07,13.46057606,24.43181801,24.77272606,24.43181801,24.43181801,35860.0
1991-05-08,13.27275753,24.09090805,24.20454407,24.09090805,24.20454407,8690.0
1991-05-09,13.21014786,23.97727394,24.20454407,23.97727394,24.09090805,12540.0
1991-05-10,13.02232647,23.63636398,23.86363602,23.63636398,23.86363602,7040.0
1991-05-13,12.9597187,23.52272606,23.63636398,23.52272606,23.63636398,13310.0
1991-05-14,12.9597187,23.52272606,23.75,23.52272606,23.52272606,3190.0
1991-05-15,13.02232647,23.63636398,23.97727394,23.63636398,23.63636398,1430.0
1991-05-16,13.08493042,23.75,23.97727394,23.75,23.75,25630.0
1991-05-17,12.9597187,23.52272606,23.75,23.52272606,23.75,12870.0
1991-05-20,12.89711189,23.40909195,23.63636398,23.40909195,23.52272606,5170.0
1991-05-21,13.08493042,23.75,23.86363602,23.75,23.75,15180.0
1991-05-22,13.02232647,23.63636398,23.75,23.63636398,23.75,8800.0
1991-05-23,12.9597187,23.52272606,23.63636398,23.52272606,23.63636398,14740.0
1991-05-24,13.02232647,23.63636398,23.86363602,23.63636398,23.63636398,23100.0
1991-05-28,13.02232647,23.63636398,23.86363602,23.63636398,23.63636398,55000.0
1991-05-29,13.02232647,23.63636398,23.86363602,23.63636398,23.63636398,8360.0
1991-05-30,13.02232647,23.63636398,23.86363602,23.63636398,23.63636398,13860.0
1991-05-31,13.02232647,23.63636398,23.86363602,23.63636398,23.63636398,1320.0
1991-06-03,13.02232647,23.63636398,23.86363602,23.63636398,23.63636398,2420.0
1991-06-04,13.02232647,23.63636398,23.86363602,23.63636398,23.63636398,3740.0
1991-06-05,12.89711189,23.40909195,23.63636398,23.40909195,23.63636398,7590.0
1991-06-06,12.89711189,23.40909195,23.63636398,23.40909195,23.40909195,17270.0
1991-06-07,12.83450508,23.29545593,23.52272606,23.29545593,23.40909195,8800.0
1991-06-10,12.58407402,22.84090805,22.95454407,22.84090805,22.95454407,13860.0
1991-06-11,12.64668465,22.95454407,23.18181801,22.95454407,22.95454407,40700.0
1991-06-12,12.64668465,22.95454407,23.18181801,22.95454407,22.95454407,4070.0
1991-06-13,13.02232647,23.63636398,23.86363602,23.63636398,23.63636398,16170.0
1991-06-14,13.08493042,23.75,23.86363602,23.75,23.75,18700.0
1991-06-17,12.89711189,23.40909195,23.63636398,23.40909195,23.63636398,16060.0
1991-06-18,12.83450508,23.29545593,23.52272606,23.29545593,23.40909195,12980.0
1991-06-19,12.83450508,23.29545593,23.52272606,23.29545593,23.29545593,3960.0
1991-06-20,13.08493042,23.75,23.86363602,23.75,23.75,3190.0
1991-06-21,11.89539433,21.59090805,21.93181801,21.59090805,21.93181801,9680.0
1991-06-24,11.58235741,21.02272606,21.25,21.02272606,21.25,2970.0
1991-06-25,13.22267532,24.0,24.25,24.0,24.0,21300.0
1991-06-26,13.01606846,23.625,23.875,23.625,23.875,9500.0
1991-06-27,13.15380192,23.875,24.125,23.875,23.875,8100.0
1991-06-28,13.08493042,23.75,23.875,23.75,23.875,4900.0
1991-07-01,13.22267532,24.0,24.375,24.0,24.0,6700.0
1991-07-02,13.29153442,24.125,24.25,24.125,24.125,5900.0
1991-07-03,12.80945873,23.25,23.625,23.25,23.625,13000.0
1991-07-05,12.94719791,23.5,23.75,23.5,23.5,7900.0
1991-07-08,12.94719791,23.5,23.625,23.5,23.5,7200.0
1991-07-09,13.22267532,24.0,24.25,24.0,24.0,21600.0
1991-07-10,13.29153442,24.125,24.375,24.125,24.125,7600.0
1991-07-11,13.29153442,24.125,24.375,24.125,24.125,5200.0
1991-07-12,13.4981451,24.5,24.75,24.5,24.5,16800.0
1991-07-15,13.4981451,24.5,24.625,24.5,24.5,10600.0
1991-07-16,13.42927265,24.375,24.5,24.375,24.5,8000.0
1991-07-17,13.29153442,24.125,24.25,24.125,24.25,29200.0
1991-07-18,13.15380192,23.875,24.125,23.875,24.125,8700.0
1991-07-19,13.22267532,24.0,24.125,24.0,24.0,14000.0
1991-07-22,13.01606846,23.625,23.875,23.625,23.875,29700.0
1991-07-23,13.08493042,23.75,24.0,23.75,23.75,7200.0
1991-07-24,13.15380192,23.875,24.125,23.875,23.875,13500.0
1991-07-25,12.94719791,23.5,23.75,23.5,23.75,1900.0
1991-07-26,13.08493042,23.75,24.0,23.75,23.75,2900.0
1991-07-29,13.01606846,23.625,23.875,23.625,23.75,5800.0
1991-07-30,13.15380192,23.875,24.0,23.875,23.875,15500.0
1991-07-31,13.15380192,23.875,24.0,23.875,23.875,8700.0
1991-08-01,13.01606846,23.625,24.0,23.625,23.875,8200.0
1991-08-02,13.15380192,23.875,24.125,23.875,23.875,15200.0
1991-08-05,13.15380192,23.875,24.125,23.875,23.875,3000.0
1991-08-06,13.22267532,24.0,24.375,24.0,24.0,33800.0
1991-08-07,13.15380192,23.875,24.0,23.875,24.0,74900.0
1991-08-08,13.15380192,23.875,24.125,23.875,23.875,20500.0
1991-08-09,13.01606846,23.625,23.875,23.625,23.875,50300.0
1991-08-12,12.94719791,23.5,23.625,23.5,23.625,23300.0
1991-08-13,12.87832642,23.375,23.625,23.375,23.5,35700.0
1991-08-14,12.80945873,23.25,23.5,23.25,23.375,30900.0
1991-08-15,12.60285759,22.875,23.125,22.875,23.125,35600.0
